date,time,open,high,low,close,volume
2020-02-27,13:20:00,28110,28145,28105,28135,75716
2020-02-27,13:15:00,28130,28150,28100,28110,80749
2020-02-27,13:10:00,28150,28150,28115,28125,50228
2020-02-27,13:05:00,28130,28160,28120,28150,42392
2020-02-27,13:00:00,28165,28165,28125,28130,46642
2020-02-27,12:55:00,28150,28170,28145,28170,51663
2020-02-27,12:50:00,28195,28200,28150,28150,48738
2020-02-27,12:45:00,28205,28205,28185,28200,48309
2020-02-27,12:40:00,28175,28205,28160,28205,68720
2020-02-27,12:35:00,28200,28205,28165,28175,48431
2020-02-27,12:30:00,28215,28235,28175,28200,73046
2020-02-27,12:25:00,28225,28245,28210,28225,117001
2020-02-27,12:20:00,28210,28225,28190,28225,92924
2020-02-27,12:15:00,28150,28220,28145,28215,190617
2020-02-27,12:10:00,28165,28185,28150,28155,90804
2020-02-27,12:05:00,28120,28165,28115,28165,112053
2020-02-27,12:00:00,28090,28120,28075,28120,82779
2020-02-27,11:55:00,28115,28130,28085,28090,55330
2020-02-27,11:50:00,28100,28130,28080,28115,87680
2020-02-27,11:45:00,28090,28125,28070,28095,99054
2020-02-27,11:40:00,28110,28145,28085,28090,108831
2020-02-27,11:35:00,28085,28120,28070,28100,97488
2020-02-27,11:30:00,28060,28100,28030,28090,135629
2020-02-27,11:25:00,28080,28095,28050,28065,110657
2020-02-27,11:20:00,28130,28145,28085,28090,75939
2020-02-27,11:15:00,28140,28165,28115,28125,86620
2020-02-27,11:10:00,28110,28140,28090,28130,152532
2020-02-27,11:05:00,28105,28120,28085,28105,102543
2020-02-27,11:00:00,28130,28135,28100,28100,57593
2020-02-27,10:55:00,28125,28160,28115,28135,45016
2020-02-27,10:50:00,28170,28185,28115,28125,66290
2020-02-27,10:45:00,28135,28190,28135,28170,193905
2020-02-27,10:40:00,28080,28145,28080,28130,86158
2020-02-27,10:35:00,28110,28115,28060,28080,154014
2020-02-27,10:30:00,28155,28200,28110,28110,82586
2020-02-27,10:25:00,28220,28220,28145,28150,68855
2020-02-27,10:20:00,28195,28235,28175,28215,66749
2020-02-27,10:15:00,28150,28205,28140,28195,37688
2020-02-27,10:10:00,28140,28190,28125,28160,78318
2020-02-27,10:05:00,28165,28190,28115,28140,165166
2020-02-27,10:00:00,28265,28310,28170,28170,235139
2020-02-27,9:55:00,28255,28310,28235,28275,84850
2020-02-27,9:50:00,28330,28335,28260,28260,57586
2020-02-27,9:45:00,28400,28405,28300,28335,169157
2020-02-27,9:40:00,28430,28455,28390,28410,47069
2020-02-27,9:35:00,28445,28470,28410,28425,82724
2020-02-27,9:30:00,28410,28455,28375,28440,72681
2020-02-27,9:25:00,28435,28455,28405,28410,121425
2020-02-27,9:20:00,28375,28435,28345,28435,140763
2020-02-27,9:15:00,28370,28405,28360,28375,317194
2020-02-27,9:10:00,28260,28370,28255,28370,375375
2020-02-27,9:05:00,28285,28300,28210,28265,694220
2020-02-27,9:00:00,28380,28380,28255,28290,526089
2020-02-26,15:35:00,28390,28390,28390,28390,2570
2020-02-26,15:30:00,28390,28390,28390,28390,117433
2020-02-26,15:15:00,28445,28445,28385,28385,179420
2020-02-26,15:10:00,28455,28475,28440,28440,197471
2020-02-26,15:05:00,28470,28475,28440,28455,105281
2020-02-26,15:00:00,28500,28505,28455,28470,79913
2020-02-26,14:55:00,28460,28505,28455,28500,73832
2020-02-26,14:50:00,28440,28480,28420,28455,51230
2020-02-26,14:45:00,28430,28440,28395,28440,74976
2020-02-26,14:40:00,28375,28430,28370,28425,82945
2020-02-26,14:35:00,28405,28420,28370,28370,118155
2020-02-26,14:30:00,28425,28445,28400,28405,63991
2020-02-26,14:25:00,28420,28445,28395,28425,76012
2020-02-26,14:20:00,28410,28420,28380,28420,103094
2020-02-26,14:15:00,28415,28430,28405,28415,114340
2020-02-26,14:10:00,28410,28430,28400,28420,53531
2020-02-26,14:05:00,28355,28415,28350,28410,78856
2020-02-26,14:00:00,28410,28420,28350,28355,54676
2020-02-26,13:55:00,28420,28425,28390,28405,74386
2020-02-26,13:50:00,28450,28455,28410,28420,96764
2020-02-26,13:45:00,28415,28450,28405,28450,87670
2020-02-26,13:40:00,28420,28445,28410,28410,81944
2020-02-26,13:35:00,28420,28455,28415,28425,79583
2020-02-26,13:30:00,28435,28445,28385,28420,53017
2020-02-26,13:25:00,28445,28455,28420,28430,52193
2020-02-26,13:20:00,28415,28460,28410,28450,74232
2020-02-26,13:15:00,28430,28440,28400,28415,46069
2020-02-26,13:10:00,28465,28475,28425,28425,36760
2020-02-26,13:05:00,28495,28500,28445,28475,56214
2020-02-26,13:00:00,28545,28550,28495,28500,42092
2020-02-26,12:55:00,28520,28550,28515,28545,66284
2020-02-26,12:50:00,28545,28545,28510,28520,70812
2020-02-26,12:45:00,28535,28565,28525,28550,31662
2020-02-26,12:40:00,28510,28540,28495,28535,39166
2020-02-26,12:35:00,28455,28525,28455,28515,112274
2020-02-26,12:30:00,28490,28490,28435,28455,83228
2020-02-26,12:25:00,28445,28495,28440,28485,82716
2020-02-26,12:20:00,28445,28450,28425,28445,13061
2020-02-26,12:15:00,28475,28485,28430,28440,70199
2020-02-26,12:10:00,28445,28490,28435,28480,63872
2020-02-26,12:05:00,28445,28450,28415,28445,44959
2020-02-26,12:00:00,28415,28455,28415,28445,48152
2020-02-26,11:55:00,28375,28420,28375,28415,45205
2020-02-26,11:50:00,28395,28410,28375,28380,113061
2020-02-26,11:45:00,28420,28435,28380,28395,56317
2020-02-26,11:40:00,28460,28460,28395,28420,72750
2020-02-26,11:35:00,28405,28460,28400,28460,99858
2020-02-26,11:30:00,28380,28420,28380,28405,82483
2020-02-26,11:25:00,28385,28395,28360,28380,27659
2020-02-26,11:20:00,28385,28390,28330,28390,46633
2020-02-26,11:15:00,28380,28405,28365,28385,65695
2020-02-26,11:10:00,28330,28390,28320,28380,151768
2020-02-26,11:05:00,28255,28330,28245,28330,123259
2020-02-26,11:00:00,28265,28285,28225,28250,176352
2020-02-26,10:55:00,28265,28325,28255,28265,133016
2020-02-26,10:50:00,28250,28295,28240,28270,147127
2020-02-26,10:45:00,28275,28315,28235,28240,69690
2020-02-26,10:40:00,28375,28375,28265,28280,131109
2020-02-26,10:35:00,28340,28380,28335,28370,73690
2020-02-26,10:30:00,28325,28345,28300,28335,106539
2020-02-26,10:25:00,28340,28340,28295,28330,119343
2020-02-26,10:20:00,28335,28355,28310,28345,86382
2020-02-26,10:15:00,28330,28385,28330,28340,106326
2020-02-26,10:10:00,28325,28350,28305,28330,139675
2020-02-26,10:05:00,28285,28365,28280,28320,126497
2020-02-26,10:00:00,28305,28360,28275,28285,243219
2020-02-26,9:55:00,28440,28440,28305,28305,105934
2020-02-26,9:50:00,28465,28465,28405,28430,190118
2020-02-26,9:45:00,28410,28465,28385,28465,62308
2020-02-26,9:40:00,28345,28415,28345,28405,50178
2020-02-26,9:35:00,28385,28420,28350,28350,89982
2020-02-26,9:30:00,28360,28395,28325,28380,78235
2020-02-26,9:25:00,28285,28360,28255,28360,108165
2020-02-26,9:20:00,28215,28305,28205,28285,223688
2020-02-26,9:15:00,28255,28275,28220,28220,116087
2020-02-26,9:10:00,28310,28310,28215,28260,207056
2020-02-26,9:05:00,28290,28340,28285,28310,321607
2020-02-26,9:00:00,28390,28400,28185,28290,389293
2020-02-25,15:35:00,28810,28810,28810,28810,6474
2020-02-25,15:30:00,28810,28810,28810,28810,157867
2020-02-25,15:15:00,28785,28810,28770,28805,312925
2020-02-25,15:10:00,28760,28790,28745,28785,352364
2020-02-25,15:05:00,28755,28780,28740,28755,36567
2020-02-25,15:00:00,28755,28770,28735,28750,38499
2020-02-25,14:55:00,28770,28770,28735,28760,84314
2020-02-25,14:50:00,28755,28780,28750,28760,59972
2020-02-25,14:45:00,28780,28790,28745,28755,116094
2020-02-25,14:40:00,28780,28780,28755,28780,87665
2020-02-25,14:35:00,28750,28780,28740,28780,72925
2020-02-25,14:30:00,28740,28755,28725,28750,55325
2020-02-25,14:25:00,28770,28780,28725,28740,112642
2020-02-25,14:20:00,28795,28810,28765,28770,55717
2020-02-25,14:15:00,28810,28815,28760,28795,99874
2020-02-25,14:10:00,28820,28820,28795,28805,92714
2020-02-25,14:05:00,28775,28820,28770,28820,175062
2020-02-25,14:00:00,28755,28795,28755,28775,96609
2020-02-25,13:55:00,28765,28770,28740,28760,28542
2020-02-25,13:50:00,28740,28770,28720,28765,74748
2020-02-25,13:45:00,28730,28750,28725,28740,30048
2020-02-25,13:40:00,28730,28745,28715,28730,49284
2020-02-25,13:35:00,28700,28735,28680,28730,23176
2020-02-25,13:30:00,28715,28730,28690,28700,60768
2020-02-25,13:25:00,28650,28720,28635,28715,42701
2020-02-25,13:20:00,28645,28660,28640,28645,29971
2020-02-25,13:15:00,28645,28650,28600,28645,57363
2020-02-25,13:10:00,28625,28645,28620,28645,53265
2020-02-25,13:05:00,28650,28655,28620,28630,72085
2020-02-25,13:00:00,28675,28680,28640,28650,14312
2020-02-25,12:55:00,28655,28690,28650,28675,24721
2020-02-25,12:50:00,28645,28660,28630,28655,18537
2020-02-25,12:45:00,28640,28650,28620,28650,25038
2020-02-25,12:40:00,28610,28655,28605,28640,51154
2020-02-25,12:35:00,28605,28610,28590,28610,40175
2020-02-25,12:30:00,28630,28630,28590,28605,24085
2020-02-25,12:25:00,28595,28630,28585,28630,57079
2020-02-25,12:20:00,28630,28635,28590,28595,41340
2020-02-25,12:15:00,28605,28635,28595,28630,35505
2020-02-25,12:10:00,28595,28610,28565,28600,32636
2020-02-25,12:05:00,28610,28625,28580,28595,52412
2020-02-25,12:00:00,28625,28630,28605,28615,42661
2020-02-25,11:55:00,28650,28660,28615,28625,21993
2020-02-25,11:50:00,28690,28690,28635,28645,44943
2020-02-25,11:45:00,28685,28695,28655,28690,18606
2020-02-25,11:40:00,28665,28700,28655,28685,26117
2020-02-25,11:35:00,28685,28695,28660,28665,64664
2020-02-25,11:30:00,28675,28710,28660,28690,44544
2020-02-25,11:25:00,28715,28720,28675,28675,43950
2020-02-25,11:20:00,28695,28715,28680,28715,38869
2020-02-25,11:15:00,28650,28695,28650,28695,39354
2020-02-25,11:10:00,28630,28655,28605,28655,72647
2020-02-25,11:05:00,28640,28655,28625,28635,42502
2020-02-25,11:00:00,28605,28650,28590,28640,65446
2020-02-25,10:55:00,28665,28665,28595,28595,100235
2020-02-25,10:50:00,28720,28725,28655,28665,35081
2020-02-25,10:45:00,28720,28735,28705,28720,50437
2020-02-25,10:40:00,28710,28735,28695,28710,45484
2020-02-25,10:35:00,28695,28715,28680,28710,43020
2020-02-25,10:30:00,28660,28705,28650,28700,47887
2020-02-25,10:25:00,28710,28725,28655,28660,54586
2020-02-25,10:20:00,28710,28755,28700,28710,126367
2020-02-25,10:15:00,28775,28780,28690,28710,133666
2020-02-25,10:10:00,28685,28780,28670,28780,222318
2020-02-25,10:05:00,28650,28715,28640,28685,239012
2020-02-25,10:00:00,28550,28650,28515,28650,258564
2020-02-25,9:55:00,28530,28565,28515,28550,121279
2020-02-25,9:50:00,28485,28545,28475,28530,61095
2020-02-25,9:45:00,28515,28525,28465,28480,38334
2020-02-25,9:40:00,28545,28545,28475,28515,282324
2020-02-25,9:35:00,28505,28565,28500,28545,88134
2020-02-25,9:30:00,28495,28510,28445,28510,299288
2020-02-25,9:25:00,28410,28495,28410,28495,342216
2020-02-25,9:20:00,28510,28520,28390,28410,158484
2020-02-25,9:15:00,28570,28575,28510,28510,86465
2020-02-25,9:10:00,28470,28620,28465,28570,129732
2020-02-25,9:05:00,28410,28495,28410,28470,197153
2020-02-25,9:00:00,28480,28510,28350,28410,191329
2020-02-24,15:35:00,28495,28495,28495,28495,5078
2020-02-24,15:30:00,28495,28495,28495,28495,201490
2020-02-24,15:15:00,28520,28535,28475,28490,173415
2020-02-24,15:10:00,28515,28525,28480,28520,282399
2020-02-24,15:05:00,28545,28560,28500,28515,239608
2020-02-24,15:00:00,28535,28560,28530,28550,229229
2020-02-24,14:55:00,28525,28570,28525,28535,320391
2020-02-24,14:50:00,28555,28555,28510,28520,210680
2020-02-24,14:45:00,28595,28600,28550,28550,188897
2020-02-24,14:40:00,28600,28615,28575,28595,202081
2020-02-24,14:35:00,28595,28615,28580,28600,116271
2020-02-24,14:30:00,28625,28630,28580,28595,176928
2020-02-24,14:25:00,28670,28675,28620,28625,205776
2020-02-24,14:20:00,28675,28690,28655,28675,39509
2020-02-24,14:15:00,28680,28695,28670,28680,33687
2020-02-24,14:10:00,28680,28690,28665,28685,58132
2020-02-24,14:05:00,28655,28690,28655,28680,77604
2020-02-24,14:00:00,28670,28700,28655,28655,50069
2020-02-24,13:55:00,28700,28715,28670,28670,44482
2020-02-24,13:50:00,28670,28700,28660,28695,65767
2020-02-24,13:45:00,28710,28715,28665,28670,167658
2020-02-24,13:40:00,28655,28720,28650,28705,48321
2020-02-24,13:35:00,28655,28690,28645,28655,58874
2020-02-24,13:30:00,28675,28700,28655,28655,69487
2020-02-24,13:25:00,28690,28700,28665,28675,42763
2020-02-24,13:20:00,28710,28710,28675,28690,29519
2020-02-24,13:15:00,28710,28730,28695,28710,41141
2020-02-24,13:10:00,28735,28735,28705,28710,78351
2020-02-24,13:05:00,28730,28735,28695,28735,79441
2020-02-24,13:00:00,28690,28740,28685,28730,119978
2020-02-24,12:55:00,28685,28715,28680,28685,63924
2020-02-24,12:50:00,28625,28690,28625,28685,26527
2020-02-24,12:45:00,28660,28665,28620,28630,47054
2020-02-24,12:40:00,28645,28660,28635,28655,47603
2020-02-24,12:35:00,28680,28680,28640,28645,58257
2020-02-24,12:30:00,28690,28705,28670,28690,67848
2020-02-24,12:25:00,28645,28690,28640,28685,88916
2020-02-24,12:20:00,28640,28665,28620,28640,57439
2020-02-24,12:15:00,28605,28645,28600,28640,23766
2020-02-24,12:10:00,28600,28615,28590,28605,119146
2020-02-24,12:05:00,28585,28600,28570,28600,112739
2020-02-24,12:00:00,28615,28620,28580,28585,140176
2020-02-24,11:55:00,28645,28655,28610,28620,98765
2020-02-24,11:50:00,28665,28685,28635,28655,85783
2020-02-24,11:45:00,28650,28685,28635,28665,145326
2020-02-24,11:40:00,28680,28690,28640,28650,263607
2020-02-24,11:35:00,28680,28685,28665,28680,266639
2020-02-24,11:30:00,28710,28710,28675,28680,106946
2020-02-24,11:25:00,28700,28730,28695,28715,153856
2020-02-24,11:20:00,28700,28735,28690,28695,188162
2020-02-24,11:15:00,28675,28710,28675,28700,164742
2020-02-24,11:10:00,28715,28715,28675,28675,153120
2020-02-24,11:05:00,28720,28740,28710,28710,104831
2020-02-24,11:00:00,28720,28770,28705,28720,95828
2020-02-24,10:55:00,28745,28745,28710,28720,103970
2020-02-24,10:50:00,28775,28785,28725,28745,144215
2020-02-24,10:45:00,28735,28785,28725,28770,77311
2020-02-24,10:40:00,28745,28775,28725,28740,71834
2020-02-24,10:35:00,28780,28785,28720,28745,252580
2020-02-24,10:30:00,28755,28820,28755,28780,78596
2020-02-24,10:25:00,28770,28770,28735,28765,121595
2020-02-24,10:20:00,28800,28815,28755,28770,205117
2020-02-24,10:15:00,28785,28845,28780,28800,237017
2020-02-24,10:10:00,28815,28820,28780,28785,128977
2020-02-24,10:05:00,28860,28860,28805,28815,139507
2020-02-24,10:00:00,28820,28875,28810,28860,196918
2020-02-24,9:55:00,28815,28855,28805,28820,237938
2020-02-24,9:50:00,28860,28865,28805,28820,365932
2020-02-24,9:45:00,28850,28875,28840,28860,244673
2020-02-24,9:40:00,28920,28920,28850,28850,244024
2020-02-24,9:35:00,28930,28955,28910,28915,303125
2020-02-24,9:30:00,28970,29005,28930,28930,188464
2020-02-24,9:25:00,28915,28995,28905,28970,186362
2020-02-24,9:20:00,28910,28930,28865,28915,114264
2020-02-24,9:15:00,28910,28915,28820,28905,231030
2020-02-24,9:10:00,29000,29005,28910,28910,184680
2020-02-24,9:05:00,28955,29035,28950,29000,126964
2020-02-24,9:00:00,29110,29110,28920,28955,367611
2020-02-21,15:35:00,29610,29610,29610,29610,2626
2020-02-21,15:30:00,29610,29610,29610,29610,252999
2020-02-21,15:15:00,29610,29625,29590,29605,275506
2020-02-21,15:10:00,29580,29620,29575,29610,324916
2020-02-21,15:05:00,29605,29615,29565,29580,238682
2020-02-21,15:00:00,29610,29645,29600,29610,67378
2020-02-21,14:55:00,29610,29625,29600,29615,68521
2020-02-21,14:50:00,29615,29620,29590,29610,197569
2020-02-21,14:45:00,29635,29645,29605,29610,92912
2020-02-21,14:40:00,29615,29640,29605,29630,53602
2020-02-21,14:35:00,29615,29630,29600,29610,67427
2020-02-21,14:30:00,29650,29660,29610,29620,61179
2020-02-21,14:25:00,29650,29665,29630,29650,32860
2020-02-21,14:20:00,29715,29730,29645,29650,69717
2020-02-21,14:15:00,29740,29745,29710,29715,27456
2020-02-21,14:10:00,29705,29755,29705,29740,43999
2020-02-21,14:05:00,29705,29720,29700,29705,54255
2020-02-21,14:00:00,29685,29740,29685,29700,26495
2020-02-21,13:55:00,29700,29705,29685,29685,19217
2020-02-21,13:50:00,29700,29705,29685,29700,38101
2020-02-21,13:45:00,29700,29710,29685,29700,34844
2020-02-21,13:40:00,29680,29705,29680,29700,53966
2020-02-21,13:35:00,29695,29700,29670,29680,57796
2020-02-21,13:30:00,29705,29710,29690,29695,27436
2020-02-21,13:25:00,29710,29715,29695,29705,32035
2020-02-21,13:20:00,29710,29715,29690,29710,23984
2020-02-21,13:15:00,29740,29740,29705,29710,19170
2020-02-21,13:10:00,29735,29750,29730,29740,14348
2020-02-21,13:05:00,29755,29765,29730,29740,23102
2020-02-21,13:00:00,29785,29790,29755,29760,9927
2020-02-21,12:55:00,29755,29785,29755,29785,26490
2020-02-21,12:50:00,29750,29760,29745,29755,4517
2020-02-21,12:45:00,29750,29760,29745,29760,19767
2020-02-21,12:40:00,29750,29760,29740,29750,11400
2020-02-21,12:35:00,29755,29770,29745,29750,14857
2020-02-21,12:30:00,29775,29780,29750,29755,9328
2020-02-21,12:25:00,29765,29780,29750,29775,16285
2020-02-21,12:20:00,29745,29775,29740,29770,18182
2020-02-21,12:15:00,29755,29760,29740,29745,7144
2020-02-21,12:10:00,29750,29765,29740,29755,36393
2020-02-21,12:05:00,29720,29755,29720,29750,31027
2020-02-21,12:00:00,29690,29720,29675,29720,8419
2020-02-21,11:55:00,29680,29690,29665,29690,19254
2020-02-21,11:50:00,29700,29715,29670,29675,20132
2020-02-21,11:45:00,29690,29710,29685,29690,16590
2020-02-21,11:40:00,29700,29710,29685,29700,17831
2020-02-21,11:35:00,29670,29705,29670,29695,29612
2020-02-21,11:30:00,29665,29685,29655,29675,23724
2020-02-21,11:25:00,29690,29700,29660,29665,60632
2020-02-21,11:20:00,29695,29725,29690,29690,34416
2020-02-21,11:15:00,29730,29740,29680,29700,97494
2020-02-21,11:10:00,29690,29735,29690,29730,48386
2020-02-21,11:05:00,29730,29745,29695,29695,102639
2020-02-21,11:00:00,29775,29775,29725,29730,55767
2020-02-21,10:55:00,29765,29795,29760,29770,59254
2020-02-21,10:50:00,29790,29820,29760,29770,43941
2020-02-21,10:45:00,29800,29815,29785,29790,26562
2020-02-21,10:40:00,29795,29835,29775,29805,39951
2020-02-21,10:35:00,29770,29820,29755,29800,48060
2020-02-21,10:30:00,29735,29785,29735,29770,30647
2020-02-21,10:25:00,29790,29790,29725,29735,60723
2020-02-21,10:20:00,29820,29830,29775,29790,48448
2020-02-21,10:15:00,29820,29835,29800,29805,60727
2020-02-21,10:10:00,29805,29825,29785,29820,27391
2020-02-21,10:05:00,29760,29840,29755,29800,51655
2020-02-21,10:00:00,29865,29875,29760,29770,69846
2020-02-21,9:55:00,29775,29880,29765,29870,51358
2020-02-21,9:50:00,29835,29845,29765,29770,21760
2020-02-21,9:45:00,29840,29855,29820,29835,33364
2020-02-21,9:40:00,29820,29865,29820,29840,55140
2020-02-21,9:35:00,29765,29820,29760,29815,42982
2020-02-21,9:30:00,29795,29800,29750,29755,32970
2020-02-21,9:25:00,29790,29805,29735,29795,40524
2020-02-21,9:20:00,29755,29815,29755,29785,80749
2020-02-21,9:15:00,29740,29770,29735,29755,55123
2020-02-21,9:10:00,29675,29745,29675,29740,37118
2020-02-21,9:05:00,29685,29715,29670,29680,137633
2020-02-21,9:00:00,29620,29685,29540,29685,287333
2020-02-20,15:35:00,30040,30040,30040,30040,5580
2020-02-20,15:30:00,30040,30040,30040,30040,162376
2020-02-20,15:15:00,30060,30095,30055,30090,34849
2020-02-20,15:10:00,30085,30100,30040,30060,80362
2020-02-20,15:05:00,30095,30110,30075,30085,49556
2020-02-20,15:00:00,30100,30115,30065,30100,67926
2020-02-20,14:55:00,30140,30140,30095,30105,22536
2020-02-20,14:50:00,30130,30140,30120,30140,35333
2020-02-20,14:45:00,30105,30140,30100,30125,33770
2020-02-20,14:40:00,30125,30125,30090,30110,41576
2020-02-20,14:35:00,30090,30135,30080,30125,59429
2020-02-20,14:30:00,30045,30095,30045,30095,32279
2020-02-20,14:25:00,30050,30080,30035,30045,8063
2020-02-20,14:20:00,30075,30090,30050,30050,33138
2020-02-20,14:15:00,30060,30080,30040,30070,12817
2020-02-20,14:10:00,30080,30080,30035,30060,27325
2020-02-20,14:05:00,30065,30105,30055,30075,29068
2020-02-20,14:00:00,30075,30095,30060,30065,29702
2020-02-20,13:55:00,30060,30090,30060,30070,19792
2020-02-20,13:50:00,30040,30060,30020,30060,35851
2020-02-20,13:45:00,30000,30060,30000,30040,35407
2020-02-20,13:40:00,29980,30005,29980,30000,17150
2020-02-20,13:35:00,29970,29990,29965,29980,7073
2020-02-20,13:30:00,30000,30000,29960,29965,30304
2020-02-20,13:25:00,30000,30010,29990,29995,28660
2020-02-20,13:20:00,29995,30015,29980,29995,50692
2020-02-20,13:15:00,29940,29995,29930,29990,32610
2020-02-20,13:10:00,29940,29965,29940,29945,13006
2020-02-20,13:05:00,29935,29950,29930,29945,10908
2020-02-20,13:00:00,29920,29940,29910,29940,24451
2020-02-20,12:55:00,29890,29940,29890,29925,55322
2020-02-20,12:50:00,29940,29940,29890,29890,31884
2020-02-20,12:45:00,29915,29965,29905,29940,38286
2020-02-20,12:40:00,29900,29915,29895,29915,14325
2020-02-20,12:35:00,29885,29925,29870,29900,31653
2020-02-20,12:30:00,29895,29900,29860,29885,71930
2020-02-20,12:25:00,29955,29955,29890,29900,64602
2020-02-20,12:20:00,30005,30010,29940,29960,30430
2020-02-20,12:15:00,30015,30015,29990,30000,21051
